group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
Mono-C1-CD14,275,0,0.19439186821381124,0.06059771491585421,0.0,1.0
Mono-C2-FCGR3A,730,0,0.5990478314614034,0.6398267969106355,0.27070683532225165,0.6786738923718892
Mφ-C1-THBS1,1225,0,0.3784918846686742,0.4403644019432797,0.01539256427478384,0.876551516202117
Mφ-C2-C1QA,1959,0,0.6852841501862222,0.6558464731483696,0.24813697804968707,0.9571716741038965
Mφ-C3-APOE,63,0,0.5681426776735763,0.5043212973335028,0.0,0.980161577569074
Mφ-C5-VCAN,1231,0,0.8005818848075259,0.8823202731122515,0.0,1.0
Mφ-C6-MARCO,1536,0,0.8910728352111805,0.931002886319387,0.015120774762523785,1.0
