edge_jaccard_common_nodes
1.0
0.5
0.3333333333333333
0.7142857142857143
0.7142857142857143
0.7142857142857143
0.5
1.0
0.7142857142857143
0.7142857142857143
0.5
0.7142857142857143
0.5
0.3333333333333333
0.7142857142857143
0.5
0.7142857142857143
0.5
0.7142857142857143
0.5
0.3333333333333333
0.7142857142857143
0.7142857142857143
0.7142857142857143
0.5
1.0
0.7142857142857143
0.7142857142857143
0.5
0.7142857142857143
0.5
0.3333333333333333
0.7142857142857143
0.5
0.7142857142857143
0.5
0.7142857142857143
0.5
0.7142857142857143
0.5
0.5
0.5
0.5
0.7142857142857143
0.7142857142857143
0.7142857142857143
0.5
1.0
0.7142857142857143
0.7142857142857143
0.5
0.7142857142857143
0.7142857142857143
0.5
0.3333333333333333
0.3333333333333333
0.2
0.3333333333333333
0.3333333333333333
0.5
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.5
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.5
0.7142857142857143
0.3333333333333333
0.7142857142857143
0.5
1.0
0.7142857142857143
0.5
0.7142857142857143
0.5
1.0
0.3333333333333333
1.0
0.7142857142857143
0.5
0.5
0.5
0.7142857142857143
0.7142857142857143
0.5
0.7142857142857143
1.0
0.5
0.3333333333333333
0.5
0.5
0.5
0.7142857142857143
1.0
0.3333333333333333
0.7142857142857143
0.5
0.7142857142857143
0.5
0.5
0.5
0.3333333333333333
0.7142857142857143
0.3333333333333333
0.7142857142857143
0.5
0.5
0.5
0.7142857142857143
0.3333333333333333
0.3333333333333333
0.5
0.5
0.7142857142857143
0.3333333333333333
1.0
0.3333333333333333
0.3333333333333333
0.5
0.7142857142857143
0.7142857142857143
0.5
0.7142857142857143
0.5
0.3333333333333333
0.7142857142857143
0.5
0.7142857142857143
0.5
0.7142857142857143
0.5
0.5
0.7142857142857143
0.7142857142857143
0.5
0.5
0.7142857142857143
0.5
0.5
0.7142857142857143
0.7142857142857143
0.5
0.7142857142857143
0.5
1.0
0.3333333333333333
1.0
0.7142857142857143
0.5
0.7142857142857143
0.7142857142857143
0.5
0.7142857142857143
0.3333333333333333
0.7142857142857143
1.0
0.7142857142857143
0.5
0.3333333333333333
0.5
0.5
0.5
0.7142857142857143
1.0
0.7142857142857143
0.7142857142857143
0.5
0.7142857142857143
0.7142857142857143
0.5
0.5
0.7142857142857143
0.5
0.5
0.3333333333333333
0.3333333333333333
1.0
0.7142857142857143
0.5
0.3333333333333333
0.3333333333333333
0.5
0.7142857142857143
0.5
0.7142857142857143
