step,event,time_s,rss_gb,gpu_mem_gb
subset_sanitize,start,,3.3725051879882812,0.0
subset_sanitize,end,1.7168679237365723,5.992671966552734,0.0
setup_anndata,start,,8.40341567993164,0.0
setup_anndata,end,0.15088748931884766,8.43051528930664,0.0
train,start,,8.43051528930664,0.0
train,end,1341.6644513607025,9.028678894042969,0.010346412658691406
latent,start,,9.042961120605469,0.010346412658691406
latent,end,5.711349010467529,9.139274597167969,0.018280982971191406
neighbors,start,,9.139274597167969,0.018280982971191406
neighbors,end,88.3615345954895,9.820564270019531,0.018280982971191406
umap,start,,9.820564270019531,0.018280982971191406
umap,end,195.04634356498718,9.840484619140625,0.018280982971191406
leiden,start,,9.840484619140625,0.018280982971191406
leiden,end,894.5765233039856,11.75030517578125,0.018280982971191406
metrics,start,,11.75030517578125,0.018280982971191406
metrics,end,2175.512970685959,13.491374969482422,0.018280982971191406
plots,start,,13.491374969482422,0.018280982971191406
plots,end,26.826968669891357,14.421451568603516,0.018280982971191406
