cell_id,branch_label
17991,patient-specific macrophage
17993,patient-specific macrophage
17994,patient-specific macrophage
17999,patient-specific macrophage
18001,patient-specific macrophage
18011,patient-specific macrophage
18012,patient-specific macrophage
18015,patient-specific macrophage
18016,patient-specific macrophage
18024,patient-specific macrophage
18026,patient-specific macrophage
18027,patient-specific macrophage
18028,patient-specific macrophage
18030,monocyte-derived macrophage
18032,patient-specific macrophage
18033,patient-specific macrophage
18038,patient-specific macrophage
18039,patient-specific macrophage
18043,patient-specific macrophage
18047,patient-specific macrophage
18055,patient-specific macrophage
18057,patient-specific macrophage
18060,patient-specific macrophage
18061,patient-specific macrophage
18064,patient-specific macrophage
18069,patient-specific macrophage
18074,patient-specific macrophage
18091,patient-specific macrophage
18092,patient-specific macrophage
18094,patient-specific macrophage
18096,patient-specific macrophage
18097,patient-specific macrophage
18105,patient-specific macrophage
18113,patient-specific macrophage
18114,patient-specific macrophage
18115,patient-specific macrophage
18116,patient-specific macrophage
18117,patient-specific macrophage
18119,patient-specific macrophage
18120,patient-specific macrophage
18123,patient-specific macrophage
18127,patient-specific macrophage
18133,patient-specific macrophage
18136,patient-specific macrophage
18143,patient-specific macrophage
18145,patient-specific macrophage
18146,patient-specific macrophage
18147,patient-specific macrophage
18151,patient-specific macrophage
18160,patient-specific macrophage
18163,patient-specific macrophage
18168,patient-specific macrophage
18172,patient-specific macrophage
18174,patient-specific macrophage
18180,patient-specific macrophage
18184,patient-specific macrophage
18186,patient-specific macrophage
18190,MARCO+ macrophage
18194,patient-specific macrophage
18196,patient-specific macrophage
18210,patient-specific macrophage
18214,patient-specific macrophage
18220,patient-specific macrophage
18221,patient-specific macrophage
18223,patient-specific macrophage
18230,patient-specific macrophage
18232,patient-specific macrophage
18238,patient-specific macrophage
18240,patient-specific macrophage
18241,patient-specific macrophage
18243,patient-specific macrophage
18245,patient-specific macrophage
18255,patient-specific macrophage
18259,patient-specific macrophage
18260,patient-specific macrophage
18261,patient-specific macrophage
18272,patient-specific macrophage
18275,patient-specific macrophage
18280,patient-specific macrophage
18284,patient-specific macrophage
18285,patient-specific macrophage
18286,patient-specific macrophage
18287,patient-specific macrophage
18296,patient-specific macrophage
18300,patient-specific macrophage
18311,patient-specific macrophage
18312,patient-specific macrophage
18316,patient-specific macrophage
18319,patient-specific macrophage
18322,patient-specific macrophage
18323,patient-specific macrophage
18325,patient-specific macrophage
18330,patient-specific macrophage
18336,patient-specific macrophage
18337,patient-specific macrophage
18341,patient-specific macrophage
18349,patient-specific macrophage
18352,patient-specific macrophage
18353,patient-specific macrophage
18358,patient-specific macrophage
18361,patient-specific macrophage
18370,patient-specific macrophage
18372,patient-specific macrophage
18380,patient-specific macrophage
18389,patient-specific macrophage
18390,patient-specific macrophage
18395,patient-specific macrophage
18397,patient-specific macrophage
18398,patient-specific macrophage
18401,patient-specific macrophage
18405,patient-specific macrophage
18407,patient-specific macrophage
18410,patient-specific macrophage
18413,patient-specific macrophage
18415,MARCO+ macrophage
18421,patient-specific macrophage
18422,patient-specific macrophage
18423,patient-specific macrophage
18426,patient-specific macrophage
18428,patient-specific macrophage
18429,patient-specific macrophage
18432,patient-specific macrophage
18434,patient-specific macrophage
18435,patient-specific macrophage
18448,patient-specific macrophage
18449,patient-specific macrophage
18450,patient-specific macrophage
18451,patient-specific macrophage
18457,patient-specific macrophage
18459,patient-specific macrophage
18462,patient-specific macrophage
18470,patient-specific macrophage
18472,patient-specific macrophage
18474,patient-specific macrophage
18477,patient-specific macrophage
18478,patient-specific macrophage
18484,patient-specific macrophage
18497,patient-specific macrophage
18499,MARCO+ macrophage
18504,patient-specific macrophage
18505,patient-specific macrophage
18506,patient-specific macrophage
18507,patient-specific macrophage
18509,patient-specific macrophage
18510,patient-specific macrophage
18513,patient-specific macrophage
18515,patient-specific macrophage
18524,MARCO+ macrophage
18528,patient-specific macrophage
18530,patient-specific macrophage
18531,patient-specific macrophage
18537,patient-specific macrophage
18543,patient-specific macrophage
18546,patient-specific macrophage
18549,patient-specific macrophage
18553,patient-specific macrophage
18554,patient-specific macrophage
18559,patient-specific macrophage
18561,patient-specific macrophage
18562,patient-specific macrophage
18563,patient-specific macrophage
18565,patient-specific macrophage
18571,patient-specific macrophage
18573,patient-specific macrophage
18575,MARCO+ macrophage
18581,patient-specific macrophage
18585,patient-specific macrophage
18586,patient-specific macrophage
18605,patient-specific macrophage
18612,patient-specific macrophage
18613,patient-specific macrophage
18617,monocyte-derived macrophage
18619,patient-specific macrophage
18620,patient-specific macrophage
18624,patient-specific macrophage
18625,patient-specific macrophage
18633,patient-specific macrophage
18637,patient-specific macrophage
18638,patient-specific macrophage
18639,patient-specific macrophage
18641,patient-specific macrophage
18644,patient-specific macrophage
18647,patient-specific macrophage
18649,patient-specific macrophage
18653,patient-specific macrophage
18655,patient-specific macrophage
18658,patient-specific macrophage
18661,patient-specific macrophage
18664,patient-specific macrophage
18666,patient-specific macrophage
18668,patient-specific macrophage
18669,patient-specific macrophage
18670,patient-specific macrophage
18680,patient-specific macrophage
18682,patient-specific macrophage
18688,patient-specific macrophage
18689,patient-specific macrophage
18697,patient-specific macrophage
18702,patient-specific macrophage
18707,patient-specific macrophage
18709,patient-specific macrophage
18718,patient-specific macrophage
18721,patient-specific macrophage
18724,patient-specific macrophage
18725,patient-specific macrophage
18728,patient-specific macrophage
18736,patient-specific macrophage
18738,patient-specific macrophage
18740,patient-specific macrophage
18747,patient-specific macrophage
18750,patient-specific macrophage
18757,patient-specific macrophage
18758,patient-specific macrophage
18762,patient-specific macrophage
18766,patient-specific macrophage
18769,patient-specific macrophage
18776,patient-specific macrophage
18782,patient-specific macrophage
18784,patient-specific macrophage
18785,patient-specific macrophage
18787,patient-specific macrophage
18799,patient-specific macrophage
18800,patient-specific macrophage
18804,patient-specific macrophage
18812,patient-specific macrophage
18815,patient-specific macrophage
18818,patient-specific macrophage
18823,patient-specific macrophage
18828,patient-specific macrophage
18831,patient-specific macrophage
18832,patient-specific macrophage
18833,patient-specific macrophage
18837,patient-specific macrophage
18839,patient-specific macrophage
18840,patient-specific macrophage
18841,patient-specific macrophage
18846,patient-specific macrophage
18849,patient-specific macrophage
18853,patient-specific macrophage
18854,patient-specific macrophage
18856,patient-specific macrophage
18866,patient-specific macrophage
18869,patient-specific macrophage
18871,patient-specific macrophage
18872,patient-specific macrophage
18873,patient-specific macrophage
18874,patient-specific macrophage
18876,patient-specific macrophage
18879,patient-specific macrophage
18881,patient-specific macrophage
18888,patient-specific macrophage
18889,patient-specific macrophage
18892,patient-specific macrophage
18895,patient-specific macrophage
18898,patient-specific macrophage
18906,patient-specific macrophage
18908,patient-specific macrophage
18910,patient-specific macrophage
18913,proliferative macrophage
18914,patient-specific macrophage
18917,patient-specific macrophage
18919,patient-specific macrophage
18920,MARCO+ macrophage
18921,patient-specific macrophage
18924,patient-specific macrophage
18925,patient-specific macrophage
18926,patient-specific macrophage
18927,patient-specific macrophage
18928,patient-specific macrophage
18933,patient-specific macrophage
18936,patient-specific macrophage
18938,patient-specific macrophage
18943,patient-specific macrophage
18946,patient-specific macrophage
18947,patient-specific macrophage
18952,patient-specific macrophage
18953,patient-specific macrophage
18956,patient-specific macrophage
18957,patient-specific macrophage
18963,MARCO+ macrophage
18965,patient-specific macrophage
18966,patient-specific macrophage
18967,patient-specific macrophage
18976,patient-specific macrophage
18977,patient-specific macrophage
18981,patient-specific macrophage
18982,patient-specific macrophage
18985,patient-specific macrophage
18987,patient-specific macrophage
18989,patient-specific macrophage
18990,patient-specific macrophage
18991,patient-specific macrophage
18993,patient-specific macrophage
18995,patient-specific macrophage
19001,patient-specific macrophage
19003,patient-specific macrophage
19005,patient-specific macrophage
19006,patient-specific macrophage
19008,patient-specific macrophage
19009,patient-specific macrophage
19010,patient-specific macrophage
19011,patient-specific macrophage
19014,patient-specific macrophage
19015,patient-specific macrophage
19016,patient-specific macrophage
19018,patient-specific macrophage
19019,patient-specific macrophage
19026,patient-specific macrophage
19028,patient-specific macrophage
19038,patient-specific macrophage
19044,patient-specific macrophage
19045,patient-specific macrophage
19049,patient-specific macrophage
19054,patient-specific macrophage
19059,patient-specific macrophage
19061,patient-specific macrophage
19069,patient-specific macrophage
19071,patient-specific macrophage
19072,patient-specific macrophage
19075,patient-specific macrophage
19080,patient-specific macrophage
19082,patient-specific macrophage
19087,patient-specific macrophage
19088,patient-specific macrophage
19093,patient-specific macrophage
19098,patient-specific macrophage
19101,patient-specific macrophage
19103,patient-specific macrophage
19104,patient-specific macrophage
19116,patient-specific macrophage
19118,patient-specific macrophage
19121,patient-specific macrophage
19123,patient-specific macrophage
19124,patient-specific macrophage
19125,patient-specific macrophage
19127,patient-specific macrophage
19132,patient-specific macrophage
19135,patient-specific macrophage
19137,patient-specific macrophage
19138,patient-specific macrophage
19139,patient-specific macrophage
19144,patient-specific macrophage
19148,patient-specific macrophage
19156,patient-specific macrophage
19163,patient-specific macrophage
19167,patient-specific macrophage
19172,patient-specific macrophage
19173,patient-specific macrophage
19180,patient-specific macrophage
19183,patient-specific macrophage
19187,patient-specific macrophage
19188,patient-specific macrophage
19190,patient-specific macrophage
19205,patient-specific macrophage
19213,patient-specific macrophage
19215,patient-specific macrophage
19216,patient-specific macrophage
19219,patient-specific macrophage
19224,patient-specific macrophage
19225,patient-specific macrophage
19226,patient-specific macrophage
19227,patient-specific macrophage
19229,patient-specific macrophage
19230,patient-specific macrophage
19234,patient-specific macrophage
19238,patient-specific macrophage
19239,patient-specific macrophage
19244,patient-specific macrophage
19245,patient-specific macrophage
19247,patient-specific macrophage
19248,patient-specific macrophage
19250,patient-specific macrophage
19251,patient-specific macrophage
19260,patient-specific macrophage
19261,patient-specific macrophage
19262,patient-specific macrophage
19264,patient-specific macrophage
19268,patient-specific macrophage
19274,patient-specific macrophage
19277,patient-specific macrophage
19279,patient-specific macrophage
19284,patient-specific macrophage
19285,patient-specific macrophage
19287,patient-specific macrophage
19289,patient-specific macrophage
19290,patient-specific macrophage
19293,MARCO+ macrophage
19300,patient-specific macrophage
19305,patient-specific macrophage
19307,patient-specific macrophage
19309,patient-specific macrophage
19311,patient-specific macrophage
19313,patient-specific macrophage
19315,patient-specific macrophage
19316,patient-specific macrophage
19321,patient-specific macrophage
19322,patient-specific macrophage
19323,patient-specific macrophage
19325,patient-specific macrophage
19334,patient-specific macrophage
19339,patient-specific macrophage
19343,patient-specific macrophage
19348,patient-specific macrophage
19353,patient-specific macrophage
19356,patient-specific macrophage
19359,patient-specific macrophage
19362,patient-specific macrophage
19370,patient-specific macrophage
19387,patient-specific macrophage
19389,patient-specific macrophage
19392,patient-specific macrophage
19394,patient-specific macrophage
19395,patient-specific macrophage
19401,patient-specific macrophage
19402,patient-specific macrophage
19404,MARCO+ macrophage
19406,patient-specific macrophage
19410,patient-specific macrophage
19413,patient-specific macrophage
19415,patient-specific macrophage
19416,patient-specific macrophage
19420,patient-specific macrophage
19422,patient-specific macrophage
19423,patient-specific macrophage
19424,patient-specific macrophage
19427,patient-specific macrophage
19430,patient-specific macrophage
19434,patient-specific macrophage
19439,patient-specific macrophage
19445,patient-specific macrophage
19449,patient-specific macrophage
19451,patient-specific macrophage
19453,patient-specific macrophage
19455,patient-specific macrophage
19459,patient-specific macrophage
19471,patient-specific macrophage
19474,patient-specific macrophage
19476,patient-specific macrophage
19489,patient-specific macrophage
19490,patient-specific macrophage
19492,patient-specific macrophage
19497,patient-specific macrophage
19498,patient-specific macrophage
19499,patient-specific macrophage
19504,patient-specific macrophage
19505,patient-specific macrophage
19512,patient-specific macrophage
19513,patient-specific macrophage
19516,patient-specific macrophage
19518,patient-specific macrophage
19519,patient-specific macrophage
19523,patient-specific macrophage
19528,patient-specific macrophage
19535,patient-specific macrophage
19536,patient-specific macrophage
19538,patient-specific macrophage
19539,patient-specific macrophage
19540,patient-specific macrophage
19543,patient-specific macrophage
19546,patient-specific macrophage
19548,patient-specific macrophage
19551,patient-specific macrophage
19555,patient-specific macrophage
19561,patient-specific macrophage
19564,patient-specific macrophage
19575,patient-specific macrophage
19576,patient-specific macrophage
19579,patient-specific macrophage
19580,patient-specific macrophage
19582,patient-specific macrophage
19585,patient-specific macrophage
19588,patient-specific macrophage
19593,patient-specific macrophage
19595,patient-specific macrophage
19596,patient-specific macrophage
19598,patient-specific macrophage
19602,patient-specific macrophage
19604,patient-specific macrophage
19606,patient-specific macrophage
19609,patient-specific macrophage
19613,patient-specific macrophage
19614,patient-specific macrophage
19621,patient-specific macrophage
19631,patient-specific macrophage
19633,patient-specific macrophage
19635,patient-specific macrophage
19647,patient-specific macrophage
19651,patient-specific macrophage
19653,patient-specific macrophage
19655,MARCO+ macrophage
19656,patient-specific macrophage
19657,patient-specific macrophage
19660,patient-specific macrophage
19664,patient-specific macrophage
19671,patient-specific macrophage
19672,patient-specific macrophage
19685,patient-specific macrophage
19691,patient-specific macrophage
19695,patient-specific macrophage
19698,patient-specific macrophage
19702,patient-specific macrophage
19705,patient-specific macrophage
19707,patient-specific macrophage
19710,patient-specific macrophage
19715,patient-specific macrophage
19717,patient-specific macrophage
19722,patient-specific macrophage
19726,patient-specific macrophage
19727,patient-specific macrophage
19731,patient-specific macrophage
19733,patient-specific macrophage
19741,patient-specific macrophage
19747,patient-specific macrophage
19751,patient-specific macrophage
19759,patient-specific macrophage
19760,patient-specific macrophage
19766,patient-specific macrophage
19768,patient-specific macrophage
19770,patient-specific macrophage
19771,patient-specific macrophage
19776,patient-specific macrophage
19777,patient-specific macrophage
19779,patient-specific macrophage
19781,patient-specific macrophage
19782,patient-specific macrophage
19785,patient-specific macrophage
19788,patient-specific macrophage
19789,patient-specific macrophage
19799,patient-specific macrophage
19803,patient-specific macrophage
19809,patient-specific macrophage
19812,patient-specific macrophage
19817,patient-specific macrophage
19818,patient-specific macrophage
19820,patient-specific macrophage
19822,patient-specific macrophage
19827,patient-specific macrophage
19828,patient-specific macrophage
19835,patient-specific macrophage
19836,patient-specific macrophage
19849,patient-specific macrophage
19860,patient-specific macrophage
19862,MMP9+ macrophage
19865,patient-specific macrophage
19868,patient-specific macrophage
19869,MARCO+ macrophage
19870,patient-specific macrophage
19874,patient-specific macrophage
19876,patient-specific macrophage
19879,patient-specific macrophage
19886,patient-specific macrophage
19902,patient-specific macrophage
19905,patient-specific macrophage
19907,patient-specific macrophage
19911,patient-specific macrophage
19919,patient-specific macrophage
19925,patient-specific macrophage
19928,patient-specific macrophage
19932,patient-specific macrophage
19935,patient-specific macrophage
19939,patient-specific macrophage
19941,patient-specific macrophage
19942,patient-specific macrophage
19944,patient-specific macrophage
19948,patient-specific macrophage
19949,patient-specific macrophage
19955,patient-specific macrophage
19956,patient-specific macrophage
19958,patient-specific macrophage
19959,patient-specific macrophage
19960,patient-specific macrophage
19965,patient-specific macrophage
19968,patient-specific macrophage
19971,proliferative macrophage
19977,TREM2+ macrophage
19981,patient-specific macrophage
19987,patient-specific macrophage
19988,patient-specific macrophage
19991,patient-specific macrophage
19995,patient-specific macrophage
19996,patient-specific macrophage
20011,patient-specific macrophage
20016,patient-specific macrophage
20019,patient-specific macrophage
20023,patient-specific macrophage
20024,patient-specific macrophage
20028,patient-specific macrophage
20033,patient-specific macrophage
20038,patient-specific macrophage
20042,patient-specific macrophage
20050,patient-specific macrophage
20058,patient-specific macrophage
20063,patient-specific macrophage
20069,patient-specific macrophage
20071,patient-specific macrophage
20078,patient-specific macrophage
20099,patient-specific macrophage
20102,patient-specific macrophage
20106,patient-specific macrophage
20107,patient-specific macrophage
20112,patient-specific macrophage
20113,patient-specific macrophage
20117,MARCO+ macrophage
20118,patient-specific macrophage
20119,patient-specific macrophage
20122,patient-specific macrophage
20128,patient-specific macrophage
20129,patient-specific macrophage
20132,patient-specific macrophage
20134,patient-specific macrophage
20135,patient-specific macrophage
20136,patient-specific macrophage
20141,patient-specific macrophage
20145,patient-specific macrophage
20155,patient-specific macrophage
20158,patient-specific macrophage
20159,patient-specific macrophage
20160,patient-specific macrophage
20168,patient-specific macrophage
20174,patient-specific macrophage
20194,patient-specific macrophage
20195,patient-specific macrophage
20196,patient-specific macrophage
20206,patient-specific macrophage
20211,patient-specific macrophage
20213,patient-specific macrophage
20215,patient-specific macrophage
20219,patient-specific macrophage
20220,patient-specific macrophage
20228,patient-specific macrophage
20234,patient-specific macrophage
20235,patient-specific macrophage
20238,patient-specific macrophage
20241,patient-specific macrophage
20243,patient-specific macrophage
20246,patient-specific macrophage
20248,patient-specific macrophage
20250,patient-specific macrophage
20252,patient-specific macrophage
20254,patient-specific macrophage
20259,patient-specific macrophage
20262,patient-specific macrophage
20263,patient-specific macrophage
20265,patient-specific macrophage
20266,patient-specific macrophage
20268,patient-specific macrophage
20272,patient-specific macrophage
20275,patient-specific macrophage
20276,patient-specific macrophage
20280,patient-specific macrophage
20282,proliferative macrophage
20283,patient-specific macrophage
20309,patient-specific macrophage
20311,patient-specific macrophage
20321,patient-specific macrophage
20322,patient-specific macrophage
20323,patient-specific macrophage
20324,patient-specific macrophage
20325,patient-specific macrophage
20327,patient-specific macrophage
20328,patient-specific macrophage
20332,patient-specific macrophage
20334,patient-specific macrophage
20335,MARCO+ macrophage
20337,patient-specific macrophage
20339,patient-specific macrophage
20345,patient-specific macrophage
20346,patient-specific macrophage
20348,patient-specific macrophage
20350,patient-specific macrophage
20356,patient-specific macrophage
20358,patient-specific macrophage
20359,patient-specific macrophage
20362,patient-specific macrophage
20365,patient-specific macrophage
20367,TREM2+ macrophage
20368,patient-specific macrophage
20369,patient-specific macrophage
20370,patient-specific macrophage
20371,patient-specific macrophage
20379,patient-specific macrophage
20388,patient-specific macrophage
20389,patient-specific macrophage
20392,patient-specific macrophage
20398,patient-specific macrophage
20399,patient-specific macrophage
20403,patient-specific macrophage
20406,patient-specific macrophage
20407,patient-specific macrophage
20408,proliferative macrophage
20409,patient-specific macrophage
20420,patient-specific macrophage
20422,patient-specific macrophage
20433,patient-specific macrophage
20434,patient-specific macrophage
20435,patient-specific macrophage
20436,patient-specific macrophage
20439,patient-specific macrophage
20445,patient-specific macrophage
20455,patient-specific macrophage
20458,patient-specific macrophage
20465,patient-specific macrophage
20466,patient-specific macrophage
20469,patient-specific macrophage
20475,patient-specific macrophage
20476,patient-specific macrophage
20477,MARCO+ macrophage
20481,patient-specific macrophage
20487,patient-specific macrophage
20493,patient-specific macrophage
20497,TREM2+ macrophage
20502,MARCO+ macrophage
20503,MARCO+ macrophage
20509,VEGFA+ macrophage
20512,MARCO+ macrophage
20514,MARCO+ macrophage
20524,MARCO+ macrophage
20525,MARCO+ macrophage
20538,patient-specific macrophage
20549,MARCO+ macrophage
20560,patient-specific macrophage
20568,MARCO+ macrophage
20571,MARCO+ macrophage
20574,TREM2+ macrophage
20576,MARCO+ macrophage
20584,MARCO+ macrophage
20589,MARCO+ macrophage
20590,MARCO+ macrophage
20591,MARCO+ macrophage
20604,MARCO+ macrophage
20610,patient-specific macrophage
20614,MARCO+ macrophage
20618,monocyte-derived macrophage
20621,MARCO+ macrophage
20623,MARCO+ macrophage
20626,MARCO+ macrophage
20629,monocyte-derived macrophage
20633,MARCO+ macrophage
20636,MARCO+ macrophage
20638,patient-specific macrophage
20640,patient-specific macrophage
20643,monocyte-derived macrophage
20645,MARCO+ macrophage
20651,MARCO+ macrophage
20653,MARCO+ macrophage
20660,patient-specific macrophage
20664,MARCO+ macrophage
20669,patient-specific macrophage
20675,VEGFA+ macrophage
20680,MARCO+ macrophage
20681,MARCO+ macrophage
20698,MARCO+ macrophage
20699,patient-specific macrophage
20712,MARCO+ macrophage
20716,MARCO+ macrophage
20724,MARCO+ macrophage
20739,MARCO+ macrophage
20749,MARCO+ macrophage
20752,patient-specific macrophage
20755,MARCO+ macrophage
20759,MARCO+ macrophage
20769,MARCO+ macrophage
20774,MARCO+ macrophage
20777,MARCO+ macrophage
20782,MARCO+ macrophage
20787,MARCO+ macrophage
20793,patient-specific macrophage
20798,MARCO+ macrophage
20803,patient-specific macrophage
20809,MARCO+ macrophage
20810,MARCO+ macrophage
20812,MARCO+ macrophage
20817,monocyte-derived macrophage
20820,MARCO+ macrophage
20823,MARCO+ macrophage
20824,MARCO+ macrophage
20826,patient-specific macrophage
20860,patient-specific macrophage
20861,MARCO+ macrophage
20862,MARCO+ macrophage
20866,MARCO+ macrophage
20868,MARCO+ macrophage
20869,MARCO+ macrophage
20874,MARCO+ macrophage
20884,TREM2+ macrophage
20885,MARCO+ macrophage
20891,MARCO+ macrophage
20894,MARCO+ macrophage
20898,monocyte-derived macrophage
20899,MARCO+ macrophage
20900,MARCO+ macrophage
20901,MARCO+ macrophage
20908,MARCO+ macrophage
20911,MARCO+ macrophage
20917,MARCO+ macrophage
20920,MARCO+ macrophage
20937,MARCO+ macrophage
20961,patient-specific macrophage
20962,MARCO+ macrophage
20963,patient-specific macrophage
20971,MARCO+ macrophage
20974,MARCO+ macrophage
20978,patient-specific macrophage
20984,MARCO+ macrophage
20995,MARCO+ macrophage
21002,MARCO+ macrophage
21003,monocyte-derived macrophage
21009,monocyte-derived macrophage
21021,MARCO+ macrophage
21022,MARCO+ macrophage
21025,MARCO+ macrophage
21045,patient-specific macrophage
21047,MARCO+ macrophage
21048,MARCO+ macrophage
21061,MARCO+ macrophage
21067,MARCO+ macrophage
21069,monocyte-derived macrophage
21074,MARCO+ macrophage
21081,MARCO+ macrophage
21097,MARCO+ macrophage
21099,monocyte-derived macrophage
21102,MARCO+ macrophage
21104,MARCO+ macrophage
21106,MARCO+ macrophage
21119,MARCO+ macrophage
21120,MARCO+ macrophage
21126,MARCO+ macrophage
21127,MARCO+ macrophage
21148,MARCO+ macrophage
21149,monocyte-derived macrophage
21150,monocyte-derived macrophage
21155,MARCO+ macrophage
21156,MARCO+ macrophage
21160,MARCO+ macrophage
21163,MARCO+ macrophage
21169,MARCO+ macrophage
21171,monocyte-derived macrophage
21175,patient-specific macrophage
21178,MARCO+ macrophage
21184,MARCO+ macrophage
21189,monocyte-derived macrophage
21202,VEGFA+ macrophage
21203,patient-specific macrophage
21224,patient-specific macrophage
21226,MARCO+ macrophage
21229,MARCO+ macrophage
21237,VEGFA+ macrophage
21239,MARCO+ macrophage
21261,MARCO+ macrophage
21265,MARCO+ macrophage
21268,MARCO+ macrophage
21279,monocyte-derived macrophage
21283,MARCO+ macrophage
21288,MARCO+ macrophage
21293,monocyte-derived macrophage
21295,MARCO+ macrophage
21302,MARCO+ macrophage
21303,TREM2+ macrophage
21310,MARCO+ macrophage
21314,MARCO+ macrophage
21317,patient-specific macrophage
21328,MARCO+ macrophage
21329,MARCO+ macrophage
21331,monocyte-derived macrophage
21352,patient-specific macrophage
21356,MARCO+ macrophage
21378,MARCO+ macrophage
21396,MARCO+ macrophage
21403,MARCO+ macrophage
21409,MARCO+ macrophage
21418,MARCO+ macrophage
21428,MARCO+ macrophage
21432,MARCO+ macrophage
21436,MARCO+ macrophage
21438,MARCO+ macrophage
21439,MARCO+ macrophage
21454,MARCO+ macrophage
21457,MARCO+ macrophage
21479,TREM2+ macrophage
21480,MARCO+ macrophage
21500,MARCO+ macrophage
21510,monocyte-derived macrophage
21517,MARCO+ macrophage
21519,MARCO+ macrophage
21530,MARCO+ macrophage
21554,VEGFA+ macrophage
21555,patient-specific macrophage
21619,TREM2+ macrophage
21622,MARCO+ macrophage
21626,patient-specific macrophage
21632,patient-specific macrophage
21633,monocyte-derived macrophage
21638,MARCO+ macrophage
21640,monocyte-derived macrophage
21642,MARCO+ macrophage
21648,MARCO+ macrophage
21650,monocyte-derived macrophage
21656,MARCO+ macrophage
21661,MARCO+ macrophage
21674,MARCO+ macrophage
21680,MARCO+ macrophage
21696,MARCO+ macrophage
21706,MARCO+ macrophage
21707,MARCO+ macrophage
21709,patient-specific macrophage
21713,MARCO+ macrophage
21719,MARCO+ macrophage
21729,MARCO+ macrophage
21734,patient-specific macrophage
21736,MARCO+ macrophage
21754,MARCO+ macrophage
21757,MARCO+ macrophage
21760,MARCO+ macrophage
21777,MARCO+ macrophage
21787,MARCO+ macrophage
21799,MARCO+ macrophage
21806,TREM2+ macrophage
21825,MMP9+ macrophage
21826,MARCO+ macrophage
21845,MARCO+ macrophage
21856,MARCO+ macrophage
21857,MARCO+ macrophage
21860,MARCO+ macrophage
21865,monocyte-derived macrophage
21871,MARCO+ macrophage
21876,TREM2+ macrophage
21881,MARCO+ macrophage
21892,MARCO+ macrophage
21899,MARCO+ macrophage
21904,MARCO+ macrophage
21906,MARCO+ macrophage
21917,MARCO+ macrophage
21931,monocyte-derived macrophage
21953,MARCO+ macrophage
21959,MARCO+ macrophage
21962,MARCO+ macrophage
21964,patient-specific macrophage
21966,patient-specific macrophage
22001,MARCO+ macrophage
22008,TREM2+ macrophage
22009,MARCO+ macrophage
22013,MARCO+ macrophage
22016,MARCO+ macrophage
22020,MARCO+ macrophage
22022,MARCO+ macrophage
22026,MARCO+ macrophage
22030,MARCO+ macrophage
22035,MARCO+ macrophage
22036,MARCO+ macrophage
22048,MARCO+ macrophage
22060,TREM2+ macrophage
22062,MARCO+ macrophage
22085,MARCO+ macrophage
22091,MARCO+ macrophage
22096,patient-specific macrophage
22108,patient-specific macrophage
22112,MARCO+ macrophage
22123,patient-specific macrophage
22129,monocyte-derived macrophage
22130,MARCO+ macrophage
22139,monocyte-derived macrophage
22142,MARCO+ macrophage
22143,MARCO+ macrophage
22146,patient-specific macrophage
22148,MARCO+ macrophage
22152,MARCO+ macrophage
22161,MARCO+ macrophage
22178,TREM2+ macrophage
22185,monocyte-derived macrophage
22186,patient-specific macrophage
22211,MARCO+ macrophage
22219,patient-specific macrophage
22220,MARCO+ macrophage
22230,monocyte-derived macrophage
22246,MARCO+ macrophage
22247,monocyte-derived macrophage
22254,monocyte-derived macrophage
22257,patient-specific macrophage
22264,VEGFA+ macrophage
22284,MARCO+ macrophage
22297,MARCO+ macrophage
22300,MARCO+ macrophage
22301,monocyte-derived macrophage
22310,MARCO+ macrophage
22316,patient-specific macrophage
22325,MARCO+ macrophage
22327,MARCO+ macrophage
22333,MARCO+ macrophage
22335,MARCO+ macrophage
22354,MARCO+ macrophage
22356,MARCO+ macrophage
22359,MARCO+ macrophage
22364,MARCO+ macrophage
22366,MARCO+ macrophage
22376,patient-specific macrophage
22384,monocyte-derived macrophage
22386,patient-specific macrophage
22388,MARCO+ macrophage
22395,MARCO+ macrophage
22403,MARCO+ macrophage
22410,MARCO+ macrophage
22414,MARCO+ macrophage
22422,MARCO+ macrophage
22423,patient-specific macrophage
22424,MARCO+ macrophage
22437,MARCO+ macrophage
22441,MARCO+ macrophage
22443,MARCO+ macrophage
22446,MARCO+ macrophage
22450,MARCO+ macrophage
22455,MARCO+ macrophage
22456,MARCO+ macrophage
22485,patient-specific macrophage
22512,patient-specific macrophage
22518,patient-specific macrophage
22541,MARCO+ macrophage
22566,monocyte-derived macrophage
22569,MARCO+ macrophage
22573,MARCO+ macrophage
22574,MARCO+ macrophage
22575,patient-specific macrophage
22578,MARCO+ macrophage
22579,MARCO+ macrophage
22580,MARCO+ macrophage
22606,MARCO+ macrophage
22618,patient-specific macrophage
22635,MARCO+ macrophage
22637,MARCO+ macrophage
22638,MARCO+ macrophage
22643,monocyte-derived macrophage
22653,monocyte-derived macrophage
22676,monocyte-derived macrophage
22682,MARCO+ macrophage
22684,MARCO+ macrophage
22698,MARCO+ macrophage
22702,TREM2+ macrophage
22703,patient-specific macrophage
22717,MARCO+ macrophage
22723,MARCO+ macrophage
22724,MARCO+ macrophage
22729,MARCO+ macrophage
22730,MARCO+ macrophage
22735,TREM2+ macrophage
22736,VEGFA+ macrophage
22738,MARCO+ macrophage
22747,MARCO+ macrophage
22749,monocyte-derived macrophage
22750,patient-specific macrophage
22754,proliferative macrophage
