group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
central memory T,1037,0,0.46226844420449387,0.3469664987590613,0.0,1.0
cytotoxic T lymphocytes,3703,0,0.2681426336351601,0.10051158350787079,0.0,1.0
effector memory T,2001,0,0.3000426924307023,0.1105752442037507,0.0,1.0
intermediate T,2016,0,0.2334085496594633,0.09267064039948503,0.0,1.0
naïve T,1616,0,0.42915542402059076,0.09267064039948503,0.0,1.0
proliferative CD4 T,971,0,0.5566601267521258,0.5400219063805024,0.03685841473458357,1.0
proliferative CD8 T,128,0,0.4233512633566582,0.37223535167091343,0.09267064039948503,0.8177045384958463
regulatory T,2078,0,0.4603053516270652,0.34019173576726924,0.0,1.0
tissue-resident memory T,1878,0,0.20075501610081653,0.09863884166757357,0.0,1.0
