edge_jaccard_common_nodes
0.7
0.7272727272727273
0.8181818181818182
0.7
0.5454545454545454
0.8181818181818182
0.9
0.8
0.7272727272727273
1.0
0.7272727272727273
0.7272727272727273
0.7272727272727273
0.6363636363636364
0.9
0.9
0.6666666666666666
0.7272727272727273
0.6363636363636364
0.7777777777777778
0.7
0.75
0.75
0.7
0.7777777777777778
0.875
0.7777777777777778
0.7
0.7777777777777778
0.7777777777777778
0.7777777777777778
0.6666666666666666
0.6
0.7777777777777778
0.5454545454545454
0.7777777777777778
0.875
0.9
0.6
0.7777777777777778
0.9
0.8
0.7
1.0
0.7272727272727273
0.8
1.0
1.0
0.5454545454545454
0.6363636363636364
0.8
0.5833333333333334
1.0
0.8888888888888888
0.7
0.7
1.0
0.9
0.8
0.9
0.8181818181818182
0.7272727272727273
0.9
0.9
0.6363636363636364
0.7272727272727273
0.9
0.5384615384615384
0.9
0.8
0.75
0.7
0.7777777777777778
0.875
0.6
0.7
0.6
0.6
0.6
0.875
0.6
0.7777777777777778
0.5454545454545454
0.6
0.6666666666666666
0.7
0.6
0.6666666666666666
0.7777777777777778
0.5454545454545454
0.7777777777777778
0.7777777777777778
0.7777777777777778
0.6666666666666666
0.45454545454545453
0.6
0.5454545454545454
0.7777777777777778
0.875
0.9
0.8
0.9
0.8181818181818182
0.7272727272727273
0.9
0.9
0.6363636363636364
0.7272727272727273
0.9
0.5384615384615384
0.9
0.8
0.8888888888888888
0.8
0.9
0.6363636363636364
0.8
0.8
0.7
0.8
1.0
0.5833333333333334
0.8
0.7
0.7
0.8
0.7
0.7
0.7
0.7777777777777778
0.7
0.8888888888888888
0.5
0.7
0.7777777777777778
0.7272727272727273
0.8
1.0
1.0
0.5454545454545454
0.6363636363636364
0.8
0.5833333333333334
1.0
0.8888888888888888
0.7272727272727273
0.7272727272727273
0.7272727272727273
0.6363636363636364
0.9
0.9
0.6666666666666666
0.7272727272727273
0.6363636363636364
0.8
0.8
0.5454545454545454
0.6363636363636364
0.6363636363636364
0.5833333333333334
0.8
0.8888888888888888
1.0
0.5454545454545454
0.6363636363636364
0.8
0.5833333333333334
1.0
0.8888888888888888
0.5454545454545454
0.6363636363636364
0.8
0.5833333333333334
1.0
0.8888888888888888
0.5454545454545454
0.7
0.6363636363636364
0.5454545454545454
0.6
0.8
0.5833333333333334
0.6363636363636364
0.5454545454545454
0.5833333333333334
0.8
0.7
0.5833333333333334
0.5
0.8888888888888888
