source,target,weight,directed
Mono-C1-CD14,Mφ-C1-THBS1,0.09979844853194375,True
Mono-C1-CD14,Mφ-C5-VCAN,0.09533947251481922,True
Mφ-C1-THBS1,Mono-C2-FCGR3A,0.06152396651918801,True
Mφ-C1-THBS1,Mφ-C2-C1QA,0.10613389081170388,True
Mφ-C3-APOE,Mφ-C2-C1QA,0.14415035936326615,True
Mφ-C5-VCAN,Mφ-C6-MARCO,0.1903458681553949,True
