cell_id,pseudotime,cluster_annotation
1338,20.7527229829486,cytotoxic T lymphocytes
1339,31.3990672421568,proliferative CD4 T
1343,27.4651135361536,tissue-resident memory T
1354,24.4318373049323,cytotoxic T lymphocytes
1362,24.4789946138284,effector memory T
1366,20.483736952694,cytotoxic T lymphocytes
1368,26.7009532121387,naïve T
1369,22.184172198514,naïve T
1393,20.9139747074018,central memory T
1441,19.2204731635391,cytotoxic T lymphocytes
1451,27.8257253255892,tissue-resident memory T
1454,23.451233301577,cytotoxic T lymphocytes
1457,22.9029984346161,intermediate T
1460,27.8142053753961,tissue-resident memory T
1461,21.8819131975974,intermediate T
1489,23.1256898619041,intermediate T
1490,20.6752218812893,naïve T
1495,21.8574766404692,central memory T
1496,21.4199465418921,central memory T
1520,21.4674695866168,regulatory T
1534,25.5528158529234,regulatory T
1540,16.3390708711055,cytotoxic T lymphocytes
1541,25.0761707406484,effector memory T
1563,27.7689344390324,tissue-resident memory T
1573,19.5689007699455,effector memory T
1574,30.3305626237962,tissue-resident memory T
1583,20.3037363551489,regulatory T
1584,30.3945833124508,proliferative CD4 T
1586,21.6234351764439,cytotoxic T lymphocytes
1621,21.8177686355986,intermediate T
1623,22.1345746464752,central memory T
1624,26.2743121369296,effector memory T
1646,24.0522104078351,regulatory T
1659,26.7022323252368,tissue-resident memory T
1662,20.0500590679508,cytotoxic T lymphocytes
1667,30.8353470147809,proliferative CD4 T
1668,23.9885596232522,cytotoxic T lymphocytes
1672,23.7530967903838,regulatory T
1674,22.4485466548729,intermediate T
1682,26.7075079505175,tissue-resident memory T
1688,19.2491376525675,cytotoxic T lymphocytes
1698,22.4850522901155,naïve T
1701,30.8550773324305,proliferative CD4 T
1702,24.3941398221001,effector memory T
1704,24.2374188812049,effector memory T
1706,28.7585804837901,tissue-resident memory T
1712,30.0037231565014,naïve T
1719,27.4462574989972,naïve T
1721,21.2224908316362,regulatory T
1728,25.4389180218388,regulatory T
1731,28.1044720304848,tissue-resident memory T
1733,24.8410034169488,tissue-resident memory T
1746,26.4570263028807,tissue-resident memory T
1778,21.2219713952304,intermediate T
1803,24.8802810524776,effector memory T
1808,29.1434881904651,tissue-resident memory T
1809,24.4267471703612,central memory T
1828,26.4519519189793,tissue-resident memory T
1876,20.8799907279676,naïve T
1883,24.7073558490473,cytotoxic T lymphocytes
1884,29.9864323172459,proliferative CD4 T
1887,22.044740936493,naïve T
1897,20.471929565673,naïve T
1910,30.7353233527591,proliferative CD4 T
1925,25.323174323831,naïve T
1939,19.57601194283,effector memory T
1958,23.6456181983033,cytotoxic T lymphocytes
1966,30.706639868242,proliferative CD4 T
1971,22.9594615559952,effector memory T
1975,21.3071363168005,intermediate T
1978,27.1373737463972,tissue-resident memory T
1986,19.8893106468633,cytotoxic T lymphocytes
1999,24.7233100842099,effector memory T
2000,23.8830787058157,intermediate T
2010,23.2418231122131,effector memory T
2011,33.4566547513509,tissue-resident memory T
2044,22.9944134401799,effector memory T
2046,21.8168048542344,intermediate T
2048,28.0262597448605,tissue-resident memory T
2054,21.5725009901559,central memory T
2077,28.9838934943402,tissue-resident memory T
2094,28.2320986827092,tissue-resident memory T
2104,21.0339384047573,effector memory T
2105,25.7624489716214,tissue-resident memory T
2110,23.5242264719607,cytotoxic T lymphocytes
2111,23.0098013369583,cytotoxic T lymphocytes
2136,27.6324295043964,tissue-resident memory T
2139,21.7817215049364,effector memory T
2140,19.7720697396451,effector memory T
2145,21.7879294861025,intermediate T
2149,21.6087584053793,intermediate T
2167,27.2750920005139,tissue-resident memory T
2175,19.0187596671052,cytotoxic T lymphocytes
2180,31.075864691594,proliferative CD4 T
2191,23.7992246533462,cytotoxic T lymphocytes
2192,21.2231354240577,intermediate T
2193,21.7506352059266,effector memory T
2201,32.1224729325864,naïve T
2203,22.8951611809557,tissue-resident memory T
2209,31.5012009126357,proliferative CD4 T
2216,23.2566776946022,intermediate T
2225,22.797566998391,intermediate T
2227,21.5924611233909,naïve T
2229,32.2544697444058,naïve T
2249,23.1677015430021,intermediate T
2255,25.14351571606,effector memory T
2264,26.6618345329131,tissue-resident memory T
2266,22.4965109694954,naïve T
2268,20.266255274619,cytotoxic T lymphocytes
2270,22.2015141873363,intermediate T
2276,31.348273373846,proliferative CD4 T
2278,21.9389344892863,effector memory T
2282,23.1659569763003,regulatory T
2293,19.7197751395633,cytotoxic T lymphocytes
2299,22.2884056325952,naïve T
2312,25.3567544540091,effector memory T
2328,29.8731368929551,proliferative CD4 T
2330,20.6415320929169,naïve T
2339,21.031018603483,naïve T
2348,24.1900911440822,intermediate T
2365,20.8464675382645,effector memory T
2372,21.6187400585312,intermediate T
2380,20.9516551096276,central memory T
2394,21.043855159671,naïve T
2402,17.4661902053674,intermediate T
2406,20.875908717102,intermediate T
2413,29.9864323172459,proliferative CD4 T
2417,26.0738110383292,regulatory T
2419,22.3352476629042,naïve T
2421,25.9603351899206,tissue-resident memory T
2428,23.2512446903675,cytotoxic T lymphocytes
2441,21.7629823959741,naïve T
2446,21.5686863090993,effector memory T
2451,20.0283922175817,proliferative CD8 T
2453,31.7995948158539,proliferative CD4 T
2454,20.6588720527277,central memory T
2458,21.8832884323022,naïve T
2461,28.8724298972017,tissue-resident memory T
2462,28.5264988790074,tissue-resident memory T
2476,22.2446521524764,naïve T
2481,23.2666128935777,naïve T
2485,22.2081800441916,naïve T
2499,19.724662545198,cytotoxic T lymphocytes
2501,21.9171960911402,effector memory T
2513,26.3124296872549,tissue-resident memory T
2523,26.8597388954717,tissue-resident memory T
2544,27.302218596999,tissue-resident memory T
2546,21.3882778139513,intermediate T
2562,30.2379683940228,tissue-resident memory T
2568,26.2345910763419,tissue-resident memory T
2575,20.4038306619638,intermediate T
2579,21.2449406356499,central memory T
2580,22.6984680841403,central memory T
2586,27.9799360476492,tissue-resident memory T
2590,20.2633723607588,cytotoxic T lymphocytes
2606,20.9474272857274,cytotoxic T lymphocytes
2612,21.403112018,naïve T
2613,27.4222213102753,tissue-resident memory T
2614,22.0480127121613,intermediate T
2615,20.6970184245359,central memory T
2617,25.2647900663436,tissue-resident memory T
2620,26.9792891822492,tissue-resident memory T
2622,20.6171365842237,central memory T
2625,26.6648198767455,tissue-resident memory T
2632,26.850805402082,tissue-resident memory T
2634,19.6937180760704,cytotoxic T lymphocytes
2648,23.1039016794657,naïve T
2689,21.8083230074553,naïve T
2695,20.393697005417,cytotoxic T lymphocytes
2701,27.3607216609502,tissue-resident memory T
2703,34.4391738567283,proliferative CD4 T
2717,22.3685802285166,effector memory T
2733,26.381384908131,tissue-resident memory T
2742,24.0278780066168,effector memory T
2749,28.8654743733054,proliferative CD4 T
2751,21.375422805886,intermediate T
2754,24.7340447465324,cytotoxic T lymphocytes
2764,21.1957938974481,intermediate T
2786,23.6066475053593,effector memory T
2787,20.7893568622477,cytotoxic T lymphocytes
2813,21.0620557539431,intermediate T
2815,22.2114455556091,intermediate T
2817,29.9639990533835,proliferative CD4 T
2829,27.7101788468953,tissue-resident memory T
2856,20.3586510326847,intermediate T
2858,22.620439446857,intermediate T
2862,21.2915830511661,intermediate T
2863,27.0230120716709,tissue-resident memory T
2866,20.1443221187247,effector memory T
2873,22.4501094213982,central memory T
2874,23.5816512510379,central memory T
2879,23.20885418157,regulatory T
2890,28.0336818103905,tissue-resident memory T
2891,20.6968856254588,central memory T
2892,31.1781119310248,proliferative CD4 T
2904,21.2885944148689,intermediate T
2917,24.0292743919173,central memory T
2918,31.2027300048786,proliferative CD4 T
2921,22.2795495314372,intermediate T
2928,24.7368935083099,central memory T
2932,21.8563117094366,intermediate T
2933,23.2881325311111,cytotoxic T lymphocytes
2939,24.757071948015,effector memory T
2946,27.8018497592632,naïve T
2952,20.9346338201206,central memory T
2955,22.0371004152691,naïve T
2970,25.7761586468059,tissue-resident memory T
2978,27.0517499814335,tissue-resident memory T
2984,21.2080253762445,naïve T
2995,20.3212721995188,intermediate T
3001,26.4467660919438,tissue-resident memory T
3004,20.3731775670556,effector memory T
3014,27.3045626136558,tissue-resident memory T
3025,20.6343276458919,naïve T
3026,28.4444565379577,tissue-resident memory T
3031,23.423280012308,cytotoxic T lymphocytes
3043,25.3007471944952,regulatory T
3046,27.9822666160548,tissue-resident memory T
3063,20.7565760752988,central memory T
3069,20.5828849058077,cytotoxic T lymphocytes
3075,25.9630844892788,tissue-resident memory T
3078,20.221265186118,effector memory T
3082,31.1636455248115,proliferative CD4 T
3106,21.1269657023735,naïve T
3126,22.3400193072102,naïve T
3131,20.0500590679508,cytotoxic T lymphocytes
3144,25.9749001841253,tissue-resident memory T
3150,23.0264359132039,central memory T
3156,27.3653768479777,tissue-resident memory T
3163,22.5619367305515,naïve T
3165,26.5447537282124,tissue-resident memory T
3174,21.0925443823228,intermediate T
3180,20.1584022734573,central memory T
3188,30.0017428923146,proliferative CD4 T
3198,23.4482223762533,intermediate T
3203,21.5870290050811,central memory T
3223,27.76125464915,tissue-resident memory T
3231,20.8318033711197,intermediate T
3236,25.8239407225291,tissue-resident memory T
3237,21.7758410929985,naïve T
3242,21.0071556636798,naïve T
3244,22.8359538914818,central memory T
3250,29.7073601522549,tissue-resident memory T
3258,20.3731775670556,effector memory T
3263,28.0245040076102,proliferative CD4 T
3277,26.6969532975451,tissue-resident memory T
3296,22.777836289838,intermediate T
3299,30.6664786109012,proliferative CD4 T
3324,24.6319940392945,effector memory T
3334,23.9896790359683,regulatory T
3350,21.1529564525269,cytotoxic T lymphocytes
3355,20.0499163496487,cytotoxic T lymphocytes
3362,21.470377960645,central memory T
3366,21.8793616998658,central memory T
3369,20.4083818243866,cytotoxic T lymphocytes
3371,24.7390348676995,regulatory T
3376,14.8971663070984,central memory T
3380,24.7071057841141,regulatory T
3385,25.0870787877174,regulatory T
3388,22.3275430532683,regulatory T
