source,target,weight,directed
CD4/CD8-C1-CCR7,CD8-C3-IL7R,1.0,False
CD8-C3-IL7R,CD8-C5-SELL,0.9271821290014105,False
CD8-C3-IL7R,CD8-C6-GZMK,0.6531890749059391,False
CD8-C6-GZMK,CD8-C8-PDCD1,0.580319604963419,False
CD8-C5-SELL,CD8-C7-KLRD1,0.43523943564780254,False
CD8-C4-CX3CR1,CD8-C6-GZMK,0.2597358424609359,False
