group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
CD4-C3-ANXA1,2599,0,0.8141358284192499,0.8855841458269572,0.034651426650147456,1.0
CD4-C4-IL7R,2737,0,0.3741538716605428,0.43930162682717394,0.0,1.0
CD4-C5-TCF7,5280,0,0.26412181565633325,0.2858489355880403,0.0,0.9871649530202263
CD4-C6-CXCL13,733,0,0.42132103619497424,0.44646283601853615,0.016368030628697714,1.0
CD4-C7-FOXP3,1879,0,0.5189157924854462,0.5571425724886848,0.12310313129537165,0.9871649530202263
CD4/CD8-C1-CCR7,3418,0,0.8944229087276424,0.9503952211303588,0.020088852276182744,1.0
