group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
central memory T,1037,0,0.3380054758968606,0.32625754441985133,0.0,1.0
cytotoxic T lymphocytes,3703,0,0.3019256074676647,0.2882637274843108,0.0,1.0
effector memory T,2001,0,0.3175001437285027,0.30747298682583013,0.0,1.0
intermediate T,2016,0,0.2845698552922809,0.28585072363804914,0.0,1.0
naïve T,1616,0,0.2018348871880633,0.27356400734535835,0.0,0.8962221397613707
proliferative CD4 T,971,0,0.5334033315639347,0.4257330701164232,0.1780534816105713,1.0
proliferative CD8 T,128,0,0.450907911166049,0.4257330701164232,0.25655760411361084,1.0
regulatory T,2078,0,0.48740774523496955,0.49962070579296125,0.0,1.0
tissue-resident memory T,1878,0,0.3406381086771772,0.32625754441985133,0.0,1.0
