group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
CD4-C3-ANXA1,2599,0,0.8007627179862337,0.9346476704666892,0.0,1.0
CD4-C4-IL7R,2737,0,0.16756078971704308,0.14329306518940543,0.0,1.0
CD4-C5-TCF7,5280,0,0.22005254684601314,0.10525842489904935,0.0,1.0
CD4-C6-CXCL13,733,0,0.27314627741912456,0.27348631301549914,0.0,1.0
CD4-C7-FOXP3,1879,0,0.40323566113921794,0.4327237774022915,0.0,1.0
CD4/CD8-C1-CCR7,3418,0,0.7817234261316546,1.0,0.0,1.0
