source,target,weight,directed
CD4-C7-FOXP3,CD4-C3-ANXA1,0.9561410145711785,True
CD4-C4-IL7R,CD4-C7-FOXP3,1.0,True
CD4-C5-TCF7,CD4-C7-FOXP3,0.9924911285366654,True
CD4-C6-CXCL13,CD4/CD8-C1-CCR7,0.9799264542917951,True
CD4-C7-FOXP3,CD4/CD8-C1-CCR7,0.9989553324069049,True
