source,target,weight,directed
NK-C1-FCGR3A,NK-C7-CD160,0.907247894139901,True
NK-C2-SELL,NK-C3-IFNG,0.9819329029947468,True
NK-C7-CD160,NK-C3-IFNG,1.0,True
NK-C7-CD160,NK-C5-CD69,0.9632572034986434,True
