group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
CD4-C3-ANXA1,2599,0,28.2735293719231,27.9149344132924,0.070253645262945,39.1690558204203
CD4-C4-IL7R,2737,0,7.486944489423622,4.69400508939469,5.65093952964446e-07,39.1690484741989
CD4-C5-TCF7,5280,0,11.993826910252318,9.882399640500676,0.0,39.1690456487291
CD4-C6-CXCL13,733,0,12.21026130143474,10.2270046041134,2.48641339304356e-05,30.2983554215194
CD4-C7-FOXP3,1879,0,12.348745702404672,11.7893698879767,0.0002938488555415,34.1038782132034
CD4/CD8-C1-CCR7,3418,0,29.545296435878228,31.524233130275,2.16105114686271,39.1690563855142
