group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
CD4-C3-ANXA1,2599,0,10.519284414813743,10.3922521228573,4.36858388518482,13.6870637493958
CD4-C4-IL7R,2737,0,4.179231379136549,4.36858388518482,0.0,10.3913795097666
CD4-C5-TCF7,5280,0,1.288903901235358,1.020144826929245,0.0,7.10758929968293
CD4-C6-CXCL13,733,0,6.736471225261019,7.10758929968293,0.0,13.0728765064056
CD4-C7-FOXP3,1879,0,12.091512616847197,13.0728765064056,7.10758929968293,13.0728765064056
CD4/CD8-C1-CCR7,3418,0,13.001934412350561,13.654932375032601,10.3922521228573,13.6870637493958
