source,target,weight,directed
CD8-C6-GZMK,CD8-C5-SELL,1.6580568666152,False
CD8-C6-GZMK,CD8-C4-CX3CR1,2.62051787044075,False
CD8-C6-GZMK,CD8-C7-KLRD1,1.97141771136844,False
CD8-C6-GZMK,CD8-C8-PDCD1,2.17918416291064,False
CD4/CD8-C1-CCR7,CD8-C5-SELL,2.3499932087473,False
CD8-C5-SELL,CD8-C3-IL7R,2.02622666720741,False
