pseudotime_spearman_abs_rho
0.835239456002992
0.9986903204955732
0.9974540026468903
0.9962240264796548
0.9955659512806039
0.9983965382446682
0.9980900843034021
0.9954626204969624
0.9961787817963856
0.9953599906089043
0.9962564416014533
0.9960255783654078
0.9947013064763437
0.9959659486023524
0.9938433787008021
0.9957139301496416
0.9965391992317635
0.9956112430933174
0.9958702918138356
0.835312206143785
0.8324916160614042
0.8335030366766945
0.8320413476248866
0.8390578370960372
0.8331828441288782
0.8294941899639878
0.8308493459212632
0.8288325340296667
0.8298334737362987
0.8327562296131342
0.8296806888776564
0.8321449278051805
0.8327817082370875
0.833958498588153
0.8348066967040474
0.8327652495685691
0.8314725603582069
0.9979483891917351
0.9966616327210128
0.9967182823049702
0.9987704810669965
0.9980798289014673
0.9959930468984571
0.9965536780360253
0.9961064496483266
0.9971295645781547
0.9969912611823253
0.9954775418182368
0.9964983497716166
0.9947778459671855
0.9964602002143144
0.9972944949569067
0.9963327232829963
0.996427056372916
0.9981578025590662
0.9973410288827179
0.9971024209190599
0.998174431669064
0.997744130384415
0.9981247970327103
0.9971198823681564
0.9979865282181891
0.9979248672533181
0.9966502667278364
0.9974379563023901
0.9962081229868227
0.9974343596786508
0.998099977516578
0.9975529924779065
0.9978821337502249
0.9978727281952318
0.9956137407416628
0.9979944884613935
0.9977244920394365
0.9986888266023977
0.9982881331269678
0.9987387456835819
0.9985786372942769
0.997319769136517
0.9986604016321275
0.9969612276468306
0.9981170510855415
0.9986335839057383
0.998592790287645
0.9989972776403523
0.9958416783381873
0.996606731237226
0.997721665202177
0.998546714675935
0.9987647529362012
0.998507634715148
0.998632002319885
0.9985578921035826
0.9982341200281544
0.9974459104123979
0.9991186993216101
0.9981557485154384
0.9985191683103133
0.9982888917994744
0.9971703475686133
0.9949738947010425
0.9957534793538875
0.9948535890544669
0.9960841713670264
0.9963730380986369
0.9946958699138492
0.9951991198160333
0.9939195110097868
0.995536064666451
0.9961536391934664
0.9954944025259196
0.9954403780410139
0.9972397104503468
0.9973944031340747
0.996839604404255
0.9977361164040913
0.9974515194875666
0.9960386791701902
0.9971475757646736
0.9955126862358137
0.9970224134125414
0.99809930970009
0.9972713810493818
0.9975617769220029
0.9983020672929926
0.998012278072289
0.9976614733014195
0.9981366112872916
0.9981710983371959
0.9982107259551191
0.997437861333072
0.9975139988564146
0.997239253770619
0.9977278772918188
0.997447233186528
0.9987391489708717
0.9988689212016685
0.9989164953093751
0.9983456727066822
0.9990788872263627
0.99715363669081
0.9989253537150092
0.9985177237559587
0.999272297436917
0.99857927271306
0.9987110009691603
0.9985339383301854
0.9986257799601982
0.9986926545884445
0.9982976540031082
0.9990682867976983
0.9980632013322126
0.9985635255950694
0.9982974459995222
0.9988555987132739
0.9980038198182559
0.9984530047047439
0.9973651897009109
0.9990535718466796
0.9985099911761928
0.998825680311856
0.9987031848053559
0.9982435900798556
0.9988784111439504
0.9972514508674019
0.9986875087876453
0.9988925376789571
0.9988746670571202
0.9981931889161859
0.9983423552055204
0.9982447879779638
0.9986269211524529
0.9975931339230992
0.9983450366955151
0.9974122596950198
0.9974172930818206
0.9985552718139178
0.998383800952412
0.9994753214849299
0.9984510113773117
0.9978579581010855
0.996958557493928
0.9974567699741508
0.9970125459385495
0.9984621884647422
0.9988885108517583
0.9982316263230787
0.998607205173852
0.9980511627250999
0.9985347585218963
