group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
CD4/CD8-C1-CCR7,3418,0,0.4152802883426892,0.4098257580265405,0.19637848560105198,0.749383583558459
CD8-C3-IL7R,972,0,0.4434516055567094,0.4647378582325645,0.18227249672749102,0.786860728702466
CD8-C4-CX3CR1,3928,0,0.12812174593000014,0.06691270376706099,0.0,0.9188065163264302
CD8-C5-SELL,2189,0,0.6237699089381332,0.606989359346792,0.108860288617592,1.0
CD8-C6-GZMK,8212,0,0.6941853035125655,0.7203223348122201,0.0,1.0
CD8-C7-KLRD1,3747,0,0.9350533557516141,0.9522093816545137,0.117081953925256,1.0
CD8-C8-PDCD1,1188,0,0.7849410804384088,0.790197184931053,0.13746468799483302,0.9458170837292198
