Method,Marker concordance,Marker monotonicity,kNN smoothness,Root purity,Topology consistency
CellRank,-0.7504406404405148,0.4969147805191607,-1.2546265413869075,-1.4792290793462444,0.10542416259739713
ElPiGraph,-0.4731337501815868,-1.3595229262709798,-0.22846711468726238,0.49692599310846164,0.12625788772382304
Monocle3,-0.15899984244622442,-0.4313040728759128,0.9565512405393836,0.2628942444043958,-1.3451083813636178
PAGA,-0.8683017463410394,0.4969147805191607,1.735386018617864,0.6747901221235518,0.10542416259739713
SCORPIUS,-0.2066652293251497,-0.7407103573409352,-0.16656932499732488,-1.6468048250207814,0.9848824396805133
Slingshot,1.511475070198452,1.4251336339142375,-0.2251921332519707,0.6654288521753894,0.9848824396805133
TSCAN,1.6260652572254657,1.0273255538877801,-1.1278781481854165,0.9369056806721057,0.6917296806528076
VIA,-0.6799991186894024,-0.9147513923525112,0.3107960033517251,0.08908901188312084,-1.6534923915688355
