Method,Marker concordance,Marker monotonicity,kNN smoothness,Root purity,Topology consistency
CellRank,0.9742477048052666,2.20110853860481,-0.3177226215895586,-1.501200471220666,-1.3540931382463655
ElPiGraph,0.15437047244509444,-0.6102018645013637,0.10728242267821314,0.4874167515507684,0.025360228479314722
Monocle3,-0.14235441352681458,-0.6882938201432002,-0.11712876961745425,0.5601357027282615,0.8104616873564813
PAGA,0.47135891122216783,0.24880964755885557,1.9878790793838965,0.5622434984145658,0.8354549960365616
SCORPIUS,-2.137917763174689,-0.6102018645013626,-0.17061554267464502,-1.6878283967151158,0.6598232700780678
Slingshot,0.5970181128667285,0.404993558842533,0.31404938239599023,0.5906987401796719,0.33783042006316927
TSCAN,0.6950819237098554,-0.11041334839359737,-1.665965437171089,0.8046400023395432,0.4373553352578481
VIA,-0.6118049483476158,-0.8358008474666728,-0.13777851340525554,0.18389417272297065,-1.7521927990250796
