Method,Marker concordance,Marker monotonicity,kNN smoothness,Root purity,Topology consistency
CellRank,2.1147303089832685,2.136226398180987,0.5294014056891091,-0.7521106425165406,-1.1426710813552083
ElPiGraph,-0.35335232331264005,-1.000821583435451,-0.9413285068803225,-0.16716675960256128,1.2116410881054762
Monocle3,-0.39969527627375634,-0.5360737343070909,-0.018616719085668604,0.5702500471388753,-0.9070665883300195
PAGA,-0.7215896318698172,0.1610480393854535,1.4799987845707425,0.7779740600773865,0.5752051592841131
SCORPIUS,0.8581782135505164,0.01904175215178787,-0.10084691482159748,-2.0447429007879907,-0.998295408409714
Slingshot,-0.2631828398819876,-0.7684476588712709,0.8064879103976306,0.6614933051585953,1.0396338064310984
TSCAN,-0.33991754224397186,0.5096089262317228,-1.7266999231129874,0.9255163496411888,0.8074194828576056
VIA,-0.8951709089515973,-0.5205821393361445,-0.028396036756926903,0.028786540891046288,-0.5858664585833512
