Method,Marker concordance,Marker monotonicity,kNN smoothness,Root purity,Topology consistency
CellRank,1.535281373536841,2.107154413268025,0.9897816565323226,-0.8523008701933924,0.5611154737736574
ElPiGraph,1.1886428167311813,-0.6824475450561814,-0.11667438386159831,0.2740092954580209,-0.43976055594534796
Monocle3,-0.9395521268478547,-0.4499807151958287,0.12035937065918362,0.4856717956572724,1.1440297333027611
PAGA,0.411396225007737,-0.3337473002656545,0.8352794741595464,0.25637075377475,-0.21172884166530773
SCORPIUS,-0.5018309766734455,0.13118635945504653,0.38329611841487093,-1.18714364955585,-0.4982197888797302
Slingshot,-0.888799140355296,-0.7986809599863535,-0.6796851436098419,-1.126490914193694,0.5857762024335568
TSCAN,0.23465627738709643,0.763205553137875,-2.091243496347132,1.7485913801794741,0.8250277156632156
VIA,-1.03979444878627,-0.7366898053569306,0.5588864040526577,0.4012922088734175,-1.9662399386828089
