Method,Marker concordance,Marker monotonicity,kNN smoothness,Root purity,Topology consistency
CellRank,0.7574466326626456,2.201758688975427,-1.1954467199367658,-0.45705431402024327,0.550935908426103
ElPiGraph,-0.7632781312113661,-0.14827721791319448,-0.5568557988188126,0.008001713099115253,0.7160129955211061
Monocle3,-1.2609449841695417,-1.1554354637226072,-1.1833742074624423,0.36275713497619083,-0.17708605916110212
PAGA,-0.80134187802362,0.2993486691132078,1.868432789820279,0.559203628928336,-1.019694016644151
SCORPIUS,1.5275766839465221,-0.5275158166439017,0.17836822737620778,-2.2524368157617376,0.9563333187584038
Slingshot,-0.39695574636665176,-0.26018368966979694,0.5185119987228473,0.608315252416372,-0.28057405190520845
TSCAN,1.0522874572429772,0.16645973390224392,0.176562172981495,0.9152628992165984,1.012885886387942
VIA,-0.11479003408095229,-0.5761549040413785,0.19380153731715882,0.255950501145368,-1.758813981383094
