source,target,weight,directed
CD4/CD8-C1-CCR7,CD8-C4-CX3CR1,0.9664430119772809,True
CD4/CD8-C1-CCR7,CD8-C8-PDCD1,0.9583846471767484,True
CD8-C3-IL7R,CD8-C7-KLRD1,0.9006479059041846,True
CD8-C5-SELL,CD8-C6-GZMK,0.9387446927436848,True
CD8-C5-SELL,CD8-C7-KLRD1,0.9597150182571046,True
CD8-C5-SELL,CD8-C8-PDCD1,1.0,True
