group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
CD4/CD8-C1-CCR7,3418,0,0.024417658121867046,1.4267464828494304e-06,0.0,0.6601782461740147
CD8-C3-IL7R,972,0,0.06965293034810943,0.04816204594661826,0.0,0.7908508575277815
CD8-C4-CX3CR1,3928,0,0.49575125288716454,0.4284783321742477,0.0,1.0
CD8-C5-SELL,2189,0,0.3576902729787674,0.33130691391397316,0.0,1.0
CD8-C6-GZMK,8212,0,0.36389378857341315,0.35478815246614326,0.0,1.0
CD8-C7-KLRD1,3747,0,0.7775592913947861,0.7908508575277815,0.06745544323628223,1.0
CD8-C8-PDCD1,1188,0,0.7273138649924151,0.688951756157233,0.06745544323628223,1.0
