group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
central memory T,1037,0,14.975449336709142,12.9013794057875,0.0743121537309658,31.0282635475428
cytotoxic T lymphocytes,3703,0,15.553582337903226,13.5057023565526,0.613053129805358,31.0602841020964
effector memory T,2001,0,13.243520362517037,9.48325082733239,0.0104864561654124,31.0602839151317
intermediate T,2016,0,12.313718656000937,10.54893210551445,0.0029627990870047,31.0602842267396
naïve T,1616,0,13.612513713698558,9.527507131963425,0.0,31.0034625092266
proliferative CD4 T,971,0,18.122054062927035,18.390813656202,1.2245934802779,30.8208539333471
proliferative CD8 T,128,0,16.026721456923628,15.109226450497001,11.6936049071001,21.0661223052499
regulatory T,2078,0,15.774865921580352,13.05850865943255,0.0760197159626019,31.0282659157629
tissue-resident memory T,1878,0,9.679972536863996,6.76915774233598,0.124886567042887,31.060284164418
