group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
NK-C1-FCGR3A,2078,0,17.614217785748497,21.24989614854115,0.0063567897549301,25.3573061506806
NK-C2-SELL,279,0,1.7772780866357896,0.0063782185193064,0.0063557552628568,24.4767853658731
NK-C3-IFNG,602,0,12.975295440605885,12.0512834028084,2.08058398997696,25.3573052639731
NK-C5-CD69,1892,0,10.96419487402021,12.612778131514151,0.0063622577844606,25.3573057073269
NK-C7-CD160,2352,0,11.251410807377827,13.227725388158,0.0,25.3573054117577
