source,target,weight,directed
Mφ-C5-VCAN,Mφ-C6-MARCO,1.0,False
Mφ-C2-C1QA,Mφ-C3-APOE,0.9292795541687295,False
Mono-C1-CD14,Mφ-C1-THBS1,0.9259566058002148,False
Mφ-C1-THBS1,Mφ-C3-APOE,0.8160325985030604,False
Mono-C1-CD14,Mφ-C5-VCAN,0.6928556158878105,False
Mono-C2-FCGR3A,Mφ-C1-THBS1,0.38764580727748926,False
