group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
MARCO+ macrophage,2425,0,15.070967445739749,13.2827530324583,1.56780337482758,32.7840520308591
MMP9+ macrophage,1435,0,14.610903635829283,16.1804527043021,0.0604912113024366,30.419717158885
TREM2+ macrophage,2170,0,12.830260753172036,7.60614897377292,0.0028964260469159,32.7786241133464
VEGFA+ macrophage,1535,0,10.151814754928084,8.51030687984119,0.0677141578539822,32.7382784155875
monocyte-derived macrophage,3137,0,10.535636790963295,10.9198052953546,0.0,31.6496353067714
patient-specific macrophage,2496,0,20.28948147254347,19.0338307530438,0.0571565530571828,32.8317129238731
proliferative macrophage,298,0,11.234647445298622,9.273103113474466,0.0028875910227547,32.6372159144723
