source,target,weight,directed
NK-C2-SELL,NK-C1-FCGR3A,2.6916041528443,False
NK-C7-CD160,NK-C5-CD69,3.27396499841343,False
NK-C1-FCGR3A,NK-C3-IFNG,2.69325682581562,False
NK-C5-CD69,NK-C3-IFNG,2.05193302230506,False
