edge_jaccard_common_nodes
1.0
1.0
1.0
1.0
1.0
1.0
0.6
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.6
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.6
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
1.0
1.0
1.0
0.6
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
1.0
1.0
0.6
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
1.0
0.6
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
1.0
0.6
0.6
0.6
1.0
0.6
0.6
0.6
1.0
0.6
0.6
0.6
0.6
0.6
0.6
1.0
0.6
0.6
0.6
1.0
0.6
0.6
0.6
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
0.6
0.6
1.0
0.6
0.6
0.6
1.0
1.0
0.6
1.0
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
1.0
1.0
1.0
0.6
0.6
0.6
1.0
1.0
1.0
