group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
MARCO+ macrophage,2425,0,0.891526557773921,0.9772984331809381,0.0,1.0
MMP9+ macrophage,1435,0,0.2347018806141377,0.21135339390784502,0.0,1.0
TREM2+ macrophage,2170,0,0.4869648582557838,0.47263007124005196,0.14634129715921296,1.0
VEGFA+ macrophage,1535,0,0.4707909841628147,0.481815570115969,0.032727984296197055,1.0
monocyte-derived macrophage,3137,0,0.21049758273440364,0.203439132221663,0.0,0.9883198877135639
patient-specific macrophage,2496,0,0.6183252521866992,0.6321377241306545,0.0,1.0
proliferative macrophage,298,0,0.33605940461271344,0.3025538064231495,0.0,1.0
