group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
NK-C1-FCGR3A,2078,0,6.945948260618307,7.05955863131494,0.247522869839549,13.88397360755
NK-C2-SELL,279,0,0.7283617062279173,0.0,0.0,7.05955863131494
NK-C3-IFNG,602,0,18.19355457086479,18.9919141504176,13.88397360755,18.9919141504176
NK-C5-CD69,1892,0,14.438010176840113,14.261512869324651,7.05955863131494,21.5390960244731
NK-C7-CD160,2352,0,20.464457184802118,21.5390960244731,13.88397360755,21.5390960244731
