source,target,weight,directed
NK-C1-FCGR3A,NK-C2-SELL,7.05955863131494,False
NK-C1-FCGR3A,NK-C5-CD69,6.82441497623507,False
NK-C3-IFNG,NK-C5-CD69,5.1079405428676,False
NK-C5-CD69,NK-C7-CD160,7.65512241692312,False
