group,n_cells,n_nan_pseudotime,pseudotime_mean,pseudotime_median,pseudotime_min,pseudotime_max
CD4-C3-ANXA1,2599,0,0.37613559020636583,0.38552936911582947,0.04709221422672272,0.7218940854072571
CD4-C4-IL7R,2737,0,0.17733644214749694,0.18099157512187958,0.014295249246060848,0.49110090732574463
CD4-C5-TCF7,5280,0,0.17759491106862146,0.10116081684827805,0.0,0.9376224279403687
CD4-C6-CXCL13,733,0,0.33999654674574753,0.334735631942749,0.0389280803501606,0.6637590527534485
CD4-C7-FOXP3,1879,0,0.5419529996388069,0.537703812122345,0.07723353058099747,1.0
CD4/CD8-C1-CCR7,3418,0,0.4364438959952681,0.45684953033924103,0.14199264347553253,0.6645054817199707
